Gender,Age,Married,Number of Dependents,Zip Code,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check
0,-0.7043578084314435,1,-0.48854581201496783,1.2060215502017873,-0.3168355501515607,-0.7128801759039153,1,-1.146685175638726,1,1,-0.4087854961097663,0,0,0,0,0,0,0,1,1,0.548882233454508,-0.4819299983596853,-0.24342590820858617,-0.2718991422820436,-0.7912788046477446,-0.6148783737251586,False,False,False,False,False,False,True,False,False,False,True,False
1,0.4300430433578287,0,-0.48854581201496783,-0.4527578284819526,-0.6493092863322075,0.07450671147687637,1,0.6364627969607716,1,1,0.4032275012244373,0,1,0,0,0,1,1,1,1,1.0824171475687718,0.4852873850518463,-0.24342590820858617,-0.2718991422820436,0.4529459566301306,0.514888958350441,False,False,True,False,False,False,True,False,False,False,False,False
0,0.20563732658989164,1,2.6192454242202547,-1.1189397547427973,-0.3168355501515607,-0.7682581826098452,1,0.4771989933686564,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,1,-1.4163414762178914,-0.8981435253260196,-0.24342590820858617,-0.2718991422820436,-0.40136528576055935,-0.8294802945766855,False,False,False,True,False,False,False,True,False,False,True,False
0,0.7844510230416962,0,-0.48854581201496783,-0.5572128452571782,-0.36190793506711505,-0.5442603070118386,1,-0.4128285893674255,1,1,0.15992931118645323,0,0,0,0,0,1,1,0,1,0.686055872376043,-0.3437468093960373,-0.24342590820858617,4.922293006568128,-0.5143317775689077,-0.3796871212442129,False,False,False,True,False,False,True,False,False,False,False,False
1,-0.12505072639514203,0,-0.48854581201496783,1.3604941407033697,-0.5119765233880172,-1.008049441432607,1,-0.6492896784144015,0,1,-0.6787194395316952,0,0,1,0,1,1,1,1,0,1.0368007278361777,-0.6731973863757297,-0.24342590820858617,-0.2718991422820436,-0.8307573695986115,-0.7776679325957089,False,False,False,True,False,False,True,False,True,False,False,False
0,1.8234503171518661,1,-0.48854581201496783,-0.7704032565056352,-0.3168355501515607,0.5038716662745872,1,-0.8166529493588917,1,1,0.1481874067459293,0,0,1,0,1,1,0,1,1,1.2198875964670823,1.0001041510005377,-0.24342590820858617,-0.2718991422820436,-0.34720832988058575,0.6870451382044033,False,True,False,False,False,False,True,False,False,False,False,False
0,0.9154057591291803,0,-0.48854581201496783,1.2649320003342097,-0.6493092863322075,-1.276000043083244,1,0.07423134346126292,0,1,0.0686734897455597,0,0,0,0,1,0,0,0,0,0.4847978828128443,-0.9713303768202786,-0.24342590820858617,-0.2681357235397954,-0.8583899453581834,-1.0214296589826544,False,False,False,False,True,False,True,False,False,False,False,False
0,1.6111435273581458,0,-0.23653519374006415,-0.925703312600266,-0.6493092863322075,-1.019612641217063,1,-1.251909150226981,1,1,-0.3160488528431692,0,0,0,0,0,0,0,0,1,0.41736651445167233,-0.7532836066084636,-0.24342590820858617,0.13186463410620985,-0.8590457153588648,-0.8458080028538122,False,False,True,False,False,False,True,False,False,False,False,False
1,-0.6280532864444496,1,2.6192454242202547,-0.12534163437095386,-0.3168355501515607,-0.7102450505911848,1,0.48028173086448767,0,1,0.24147110668049537,1,1,0,0,0,0,0,0,0,-0.16083676872425334,-0.5875258918287347,-0.24342590820858617,2.065299983013575,-0.21877026741116967,-0.5102366888456235,False,False,False,True,True,True,False,False,False,False,True,False
0,0.47881870392899106,0,-0.48854581201496783,-0.5299268349797379,-0.6493092863322075,-0.6813318684666821,1,0.6775662028636668,0,1,-0.7372504543899887,0,1,1,0,0,0,0,1,1,0.6025889723479917,-0.4471337331585834,-0.24342590820858617,-0.2718991422820436,-0.2508227368457584,-0.4287607871341292,False,False,False,True,False,False,True,False,False,False,False,False
0,-0.0757421936978881,1,-0.48854581201496783,-0.6710308140498068,-0.3168355501515607,-0.689082010551065,1,-0.38367397146011556,0,1,-0.7327755429598404,0,0,0,0,1,0,0,1,0,0.6398353335945589,-0.4219676220243003,-0.24342590820858617,-0.2718991422820436,-0.577522641586361,-0.5047440809968232,False,False,False,False,False,False,True,False,False,False,False,False
1,0.3343194767279878,0,-0.48854581201496783,0.9337198654612708,-0.6493092863322075,-1.1643109456465017,0,-0.9603852355103549,0,1,0.1374672279473858,0,1,0,0,1,1,1,1,1,0.02185228223348981,-0.9027957327478422,-0.24342590820858617,-0.2718991422820436,-0.849530644790986,-0.9646829981556002,False,False,False,False,True,True,False,False,False,False,False,False
1,-1.4418081507004565,0,-0.48854581201496783,-0.12572428435061722,-0.6493092863322075,-1.0407325395464273,1,-0.1926525827605025,0,1,0.5589902056856406,1,0,0,1,0,1,1,1,1,1.1687894385604307,-0.708072619188564,-0.24342590820858617,-0.2718991422820436,-0.727402471323513,-0.7749060387122972,False,False,False,False,True,False,True,False,False,False,False,False
1,-1.1977948370780753,0,-0.48854581201496783,0.6781866562002103,-0.6493092863322075,-1.1084285208889044,1,1.3861882375309285,0,1,0.9663550027857053,0,0,0,0,0,1,1,0,1,0.5064999075722271,-0.8222778242235943,4.751398038345095,0.10286716682841784,-0.6177398271462322,-0.8433834097987359,False,False,False,False,True,False,True,False,False,False,False,False
1,-0.10103217125720344,0,-0.48854581201496783,1.3550104349934737,-0.6493092863322075,-1.2393082091851415,1,-0.4882540887492942,0,1,0.25874909608892177,0,0,0,0,0,0,0,1,1,0.22637507871450468,-0.9484256879369484,-0.24342590820858617,-0.2718991422820436,-0.8531999561794701,-1.0018319359019556,False,False,False,False,False,False,True,False,False,False,False,False
0,0.9216662277770303,0,-0.48854581201496783,0.595461794476693,-0.6493092863322075,-0.6577210107633087,1,-0.7616217733648228,1,1,-0.3048393094480156,0,0,0,0,1,1,1,1,1,1.0373934920783927,-0.29870070820468064,-0.24342590820858617,-0.2718991422820436,-0.6962748154311365,-0.4421479354457334,False,False,False,False,False,False,True,False,False,False,False,False
1,1.938969751487173,0,-0.48854581201496783,-0.9135040815287232,-0.6493092863322075,-1.2002152371831405,0,-1.4932376268289957,0,1,0.007258229077122258,0,0,0,0,1,0,0,1,0,-0.7389662125268378,-0.957382292682327,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-1.019233042707038,False,False,False,False,False,True,False,False,False,False,False,False
0,0.6244477813440215,0,-0.48854581201496783,1.0204784990051703,-0.6493092863322075,-1.0203497068324587,1,-1.269500246906864,0,1,0.12720981807406778,0,0,0,0,0,0,0,0,0,-0.6012555909036975,-0.8533989538233908,-0.24342590820858617,0.04641372448032133,-0.8627960405286922,-0.926788312554666,False,False,False,False,True,True,False,False,False,False,False,True
1,-0.3921023322959868,0,-0.48854581201496783,-0.729897929594946,-0.6493092863322075,-0.9098100217428706,1,0.2660509780582485,0,1,-0.4734603993968578,0,0,0,0,0,1,1,1,1,0.52765243262741,-0.634455169947604,-0.24342590820858617,-0.2718991422820436,-0.5671714564807948,-0.66968517902831,False,False,False,False,False,False,True,False,False,False,False,False
0,0.9784408777558145,0,-0.48854581201496783,0.08496305629998924,-0.6493092863322075,-1.237191885319829,1,0.16572324079445308,0,1,-0.5738912187346648,0,0,0,0,0,0,0,0,0,-0.5935404787626205,-0.9679642514982232,-0.24342590820858617,-0.24902742780598408,-0.8285451870815105,-1.0098455993015036,False,False,False,False,False,True,False,False,False,False,False,False
1,0.6743852139193293,0,-0.48854581201496783,0.7935846196168961,-0.4333646257896794,1.3408254081225255,1,0.31761527603837836,1,1,-0.3534882717457333,0,0,1,0,1,1,0,1,1,1.2855048031613725,1.9462838746170665,-0.24342590820858617,-0.2718991422820436,1.265997392420403,1.9084678496874452,False,False,False,False,False,False,True,False,True,False,True,False
0,1.975347839620492,1,-0.48854581201496783,-0.6493782405360597,-0.18678117350468976,0.7063611093198382,1,-0.9796269386493961,1,1,0.12351855707186793,0,0,1,0,1,1,0,1,0,1.2196674070058313,1.230004542148032,-0.24342590820858617,-0.2718991422820436,-0.37700808098239846,0.8600440508631425,False,True,False,False,False,False,True,False,False,False,False,False
0,0.6588345292473041,0,-0.48854581201496783,0.31367718897837427,-0.5545875725169356,-0.9805305171403325,1,-0.06050602053169213,0,1,-0.438516322689378,0,1,1,0,1,0,0,1,1,0.9760406512579152,-0.6524143236061799,-0.24342590820858617,-0.2718991422820436,-0.6736315257052106,-0.7151258071158781,False,False,False,False,False,False,True,False,False,False,True,False
1,0.867539808364379,0,-0.48854581201496783,1.1066308552738027,-0.6493092863322075,-0.7795742644309056,1,-0.8262017624221232,1,1,-0.7192611109191708,0,1,0,0,0,0,0,1,0,0.833137893976205,-0.47801275321542375,-0.24342590820858617,-0.2718991422820436,-0.7363371162196812,-0.5956576852600052,False,False,False,True,False,False,True,False,False,False,False,False
1,0.9232027745583741,0,-0.48854581201496783,1.1044297058622048,-0.6493092863322075,-1.2727943739920495,0,-1.4932376268289957,0,1,0.07901910203455094,0,0,0,0,0,0,0,1,0,-0.9409472491895863,-0.9909584962863804,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-1.0457762163174564,False,False,False,False,True,True,False,False,False,False,False,True
0,1.0209378996429157,0,-0.48854581201496783,-0.6105325534315588,-0.6493092863322075,-1.2771385502490995,1,0.6563261954590343,0,1,-0.29091114396380396,0,0,0,0,0,0,0,1,1,0.2135528539871431,-0.9759485340017091,-0.24342590820858617,-0.2718991422820436,-0.8491998573049758,-1.0224157909878426,False,False,False,False,True,False,True,False,False,False,False,False
0,-0.6706423455812923,1,-0.48854581201496783,1.0205367706568427,-0.3168355501515607,-0.5962334215436403,1,-0.056984211060086276,0,1,-0.40126328400713834,0,0,0,0,1,1,1,1,1,0.9460865314254683,-0.27311885305935446,-0.24342590820858617,-0.2718991422820436,-0.44726742295306404,-0.3488473314642284,False,False,False,True,False,False,True,False,False,False,True,False
0,-0.3391505590075715,1,-0.48854581201496783,0.642747132493362,-0.3168355501515607,-0.24346842548111927,1,0.9586364972470541,0,1,0.07855479546047606,1,0,0,0,1,1,1,1,1,0.9929376324032916,0.09806116246764042,-0.24342590820858617,-0.2718991422820436,0.2901382305609991,0.16099310009136442,False,False,False,False,False,False,True,False,False,False,True,False
0,0.5655941860939213,0,-0.48854581201496783,1.3957354542938245,-0.6493092863322075,-1.2771385502490995,1,0.3864550924739746,0,1,0.20729424455758655,0,0,0,0,0,0,0,1,1,0.30760765277289015,-0.9746614559903941,-0.24342590820858617,-0.2718991422820436,-0.854117160372626,-1.02284141198404,False,False,False,False,True,False,True,False,False,False,False,False
1,0.4451947854154098,0,-0.48854581201496783,1.1365461353907766,-0.6493092863322075,-0.745820380372875,1,-1.054619595178057,1,1,0.21930508449502978,0,0,0,0,0,1,1,1,1,1.1525556604920695,-0.3728823918629244,4.157080005506016,-0.2718991422820436,-0.7766088433099887,-0.5363495219498986,False,False,False,True,False,False,True,False,False,False,False,False
0,-0.9483351824023483,0,-0.48854581201496783,-0.4054674343366194,-0.3724773679354282,-0.37458445697138654,1,0.8280365084970714,0,1,0.10597733889440789,0,0,0,1,1,1,1,1,1,1.1353807440199928,0.001867856891407619,-0.24342590820858617,-0.2718991422820436,0.08933949179306094,0.026019649177840602,False,False,False,False,False,False,True,False,False,False,False,False
0,-0.5106493747078135,0,-0.48854581201496783,0.9947438961806159,-0.6493092863322075,-1.0937872742842851,0,-1.4932376268289957,0,1,0.16428944144026536,0,0,0,0,0,1,1,1,1,-0.7782299266521062,-0.9313704047852468,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-0.9986697275529809,False,False,False,False,False,True,False,False,False,False,True,True
0,1.469643813044342,0,-0.48854581201496783,1.2169104221569988,-0.6493092863322075,-0.8759000838474543,1,-0.9568310553330917,1,1,-0.4819281813300642,0,0,0,0,0,1,0,1,0,0.7019682903976061,-0.573600683635946,-0.24342590820858617,-0.2718991422820436,-0.7910089541550653,-0.6872680906745836,False,False,False,True,False,False,True,False,False,False,False,False
0,-1.0215992889503198,0,-0.48854581201496783,1.0311285718100975,-0.6493092863322075,-1.0970575994371905,1,0.28057059217562996,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,0,-1.3800340568861686,-0.9547680242795563,-0.24342590820858617,-0.2718991422820436,-0.7027822212132937,-0.9627020523693135,False,False,False,False,True,False,False,True,False,False,True,False
1,-1.5653449952249243,0,0.23942536859059227,0.05165103560729985,-0.5324909675408058,-1.2628327244654727,1,0.3679406320270718,0,1,1.7437385298395256,0,0,0,0,1,0,1,0,0,0.3169331728211878,-0.9639375440610799,-0.24342590820858617,-0.010002227584529566,-0.8431161546481141,-1.0088826686848535,False,False,False,False,False,True,True,False,False,False,True,False
0,1.4401522390686299,0,-0.48854581201496783,0.5014441784782667,-0.6493092863322075,-1.2771385502490995,1,0.759541548565288,0,1,-0.7548258940183761,0,0,0,0,0,0,0,1,1,0.22336794797267776,-0.9758142209011457,-0.24342590820858617,-0.2718991422820436,-0.8473191773550144,-1.0217576807022435,False,False,False,False,False,False,True,False,False,False,False,False
1,0.09043880135944629,1,-0.48854581201496783,-0.9510161379860471,-0.3168355501515607,-0.7669176627401619,1,0.42111082922922927,1,1,-0.027633958261498122,0,0,1,0,0,1,1,1,1,0.8130048189423178,-0.4678508755900959,-0.24342590820858617,-0.2718991422820436,-0.41726499094073427,-0.4939849262762863,False,False,False,True,False,False,True,False,False,False,False,False
0,-0.07025482364626423,0,-0.48854581201496783,-1.7119470062053093,-0.6493092863322075,-0.04816858953265876,1,1.4945018856118217,0,1,-0.5451247043880598,0,0,0,0,1,0,0,1,0,0.20419897914459045,-0.019310816834279432,-0.24342590820858617,-0.2718991422820436,0.8168523225686143,0.22278340515584946,False,False,False,False,False,False,True,False,False,False,True,False
1,0.37420247442325594,1,-0.48854581201496783,-0.6137800866954579,-0.3168355501515607,-0.9840440822761631,1,0.9046998903518373,0,1,0.2328161493378345,0,0,1,0,0,0,0,1,1,0.5174645614288388,-0.7308893674286313,-0.24342590820858617,-0.2718991422820436,-0.5374853138953026,-0.737207697705165,False,False,False,False,True,False,True,False,False,False,False,False
1,1.8792187528443025,0,-0.48854581201496783,1.2886211431204582,-0.6493092863322075,0.021553456919189515,1,1.4295247175009451,1,1,-0.501623681732769,0,0,0,0,0,0,0,1,1,0.6539930298524423,0.16460451036474014,-0.24342590820858617,-0.2718991422820436,0.8444069733793219,0.3762615394060184,False,False,True,False,False,False,True,False,False,False,True,False
0,0.9300990816626978,0,-0.48854581201496783,-1.3793613488014853,-0.6493092863322075,0.6396092413808357,1,-0.8363589878602415,1,1,-0.19453305396504528,0,1,1,0,1,1,1,0,1,1.3901021380790097,1.2686260478480538,-0.24342590820858617,5.096084082858748,-0.31925846632823496,0.9536942892220421,False,True,False,False,False,False,True,False,False,False,False,False
0,0.5263739301469594,0,-0.48854581201496783,0.08321300929850073,-0.6493092863322075,-0.5108456205977826,0,-1.4932376268289957,0,1,0.03885368808610695,0,1,1,0,0,0,0,1,1,-0.8241487126506396,-0.6826287771792764,-0.24342590820858617,-0.2718991422820436,-0.8883669139499103,-0.8020306946372331,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.7704611811709736,0,-0.48854581201496783,-0.21525492838583812,-0.6493092863322075,-1.1010166766827105,1,0.23420720721265173,0,1,0.40961072761916595,0,0,0,0,0,0,0,1,1,0.18816497053487838,-0.8336991902046471,-0.24342590820858617,-0.2718991422820436,-0.7188632940155857,-0.8717122473387128,False,False,False,False,False,False,True,False,False,False,False,False
0,-0.8984796229155613,1,-0.48854581201496783,-0.13818161378351398,-0.3168355501515607,-0.5803249211448394,1,-0.24160278702208232,1,1,0.5942029296918232,0,0,0,0,0,0,0,1,1,0.3542969175101738,-0.3726767527195654,-0.24342590820858617,-0.2718991422820436,-0.45834821608444626,-0.43080329070523976,False,False,True,False,False,False,True,False,False,False,False,False
0,-1.2571598459111668,0,-0.48854581201496783,-0.39631873616402385,-0.6493092863322075,-1.2771385502490995,1,-0.05049208656617246,1,1,1.4141222221923484,0,0,0,0,0,0,0,0,1,0.6114439270155638,-0.9705036565727538,-0.24342590820858617,1.0690351981403203,-0.8620787452927208,-1.0103575359794403,False,False,False,False,False,False,True,False,False,False,False,True
0,0.2522146897064351,0,-0.48854581201496783,1.0454390905836866,-0.6493092863322075,0.6286930530790089,1,0.7087735383330651,0,1,-0.37198234620599196,0,0,0,0,0,0,0,1,1,-0.10576830635426486,0.2629572105668247,-0.24342590820858617,-0.2718991422820436,1.0298855052573568,0.5084459825251444,False,False,False,False,False,True,True,False,True,False,True,False
1,0.059578683695798274,0,-0.48854581201496783,0.8591648929056098,-0.6493092863322075,-1.2454170316480244,1,0.05231020443697476,0,1,0.18575857437353818,0,0,0,0,0,0,0,1,0,0.23268834094897292,-0.9500857162647065,-0.24342590820858617,-0.2718991422820436,-0.8358293101826668,-0.998046410456729,False,False,False,False,False,False,True,False,False,False,False,False
0,-1.4828433867449542,0,-0.48854581201496783,-0.8030261681086618,-0.6493092863322075,-1.2274903304877516,1,-1.069496021461891,0,1,1.6722374677656378,0,1,0,0,0,0,1,1,0,-0.3313763598466771,-0.953983378603192,-0.24342590820858617,-0.2718991422820436,-0.8788566706229402,-1.0137550701678981,False,False,False,False,True,True,False,False,False,False,True,False
0,-0.11029567728811102,1,-0.48854581201496783,0.9361675681416992,-0.3168355501515607,-0.613461910451905,1,-0.4681126487933544,1,1,-0.33152042892090566,0,0,0,0,1,1,1,1,1,0.9877677516801502,-0.31126888628417826,-0.24342590820858617,-0.2718991422820436,-0.5668120988849898,-0.4140895567032392,False,False,False,True,False,False,True,False,False,False,False,False
1,-0.820975175378697,0,-0.48854581201496783,1.129423768662163,-0.6493092863322075,-1.2364230922914738,1,1.1610276857209902,1,1,0.28095084855918273,0,0,0,0,0,0,0,1,0,0.37260207567323195,-0.9352210020878571,-0.24342590820858617,-0.2718991422820436,-0.7916405373990865,-0.973327064762979,False,False,False,False,False,False,True,False,False,False,True,False
0,1.8548144848985026,0,-0.48854581201496783,-0.6464440379579958,-0.5181889158664728,0.43176619898449015,1,1.2577834946446544,1,1,0.02653155156111469,0,0,1,0,0,0,0,1,1,1.0196275589086312,0.829146473249385,-0.24342590820858617,-0.2718991422820436,1.2684967692629416,1.026064820821371,False,True,False,False,False,False,True,False,False,False,False,False
0,0.9876238936968833,0,-0.48854581201496783,-1.183966458721111,-0.6493092863322075,0.42813722162704704,1,0.7424300030855553,0,1,-0.48731393808443646,1,0,0,0,0,0,0,1,1,0.36976162196815276,0.3988314766371386,-0.24342590820858617,-0.2718991422820436,0.8570552173901143,0.5651381536917328,False,True,False,False,False,False,True,False,False,False,True,False
0,0.9146141471674767,1,-0.48854581201496783,-0.6670984303147762,0.348111922209733,-1.1360975605896173,1,0.7470203734019836,0,1,-0.4896089326866443,0,0,0,0,0,0,0,1,1,0.591895075005413,-0.842039032342405,-0.24342590820858617,-0.2718991422820436,-0.7048359468447561,-0.8741885223354076,False,False,False,False,True,False,True,False,False,False,False,False
1,-0.41225852822098685,0,-0.48854581201496783,-0.07710138615568984,-0.6493092863322075,-1.0328458025033458,1,1.6620602500403923,0,1,-0.18170118709032834,0,0,0,0,1,1,1,1,1,0.6869907793336202,-0.7465827353798868,3.759789504295357,-0.2718991422820436,-0.48591963336436245,-0.7453812412870728,False,False,False,False,True,False,True,False,False,False,False,False
0,1.2448433085268864,1,-0.48854581201496783,-0.9707335193515576,-0.3168355501515607,0.08245039270436107,1,0.3252577618012997,1,1,-0.3564811363208957,0,0,0,0,0,0,0,1,1,0.5833660447212278,0.21919333804775398,-0.24342590820858617,-0.2718991422820436,0.2615470412352766,0.24836158239872766,False,False,True,False,False,False,True,False,False,False,False,False
0,-0.3681804856270582,1,-0.48854581201496783,-0.9019868337168214,-0.3168355501515607,0.5331965038678099,1,0.9432857626747715,1,1,-0.5193408697289479,0,0,1,0,1,1,1,1,1,1.3581016651628226,1.15021755200382,-0.24342590820858617,-0.2718991422820436,1.1322318283249793,1.23989259254842,False,False,False,False,False,False,True,False,False,False,False,False
0,0.3512299327777077,0,-0.48854581201496783,0.4073952596738203,-0.6493092863322075,-1.1727295968031877,1,-1.1227724121207903,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,0,-1.9322898467271898,-0.9809501982238849,-0.24342590820858617,-0.2718991422820436,-0.853881193983723,-1.0277436345570297,False,False,False,False,False,False,False,True,False,False,False,True
1,1.7100614306633826,0,-0.48854581201496783,1.2938973714318502,-0.6493092863322075,-1.2658598584611693,0,-1.4932376268289957,0,1,0.0855016904388933,0,0,0,0,0,0,0,0,1,-1.1802034901035678,-0.9891495682575797,-0.24342590820858617,0.3119331646370631,-0.8883669139499103,-1.0393245955879844,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.14291129155136229,0,-0.48854581201496783,0.8192120714882628,-0.3429987355754626,0.20690538943653286,1,0.8131413799412998,0,1,-0.34870793999406174,0,1,0,0,0,0,0,0,1,0.4986519644311646,0.2967366962959967,0.8563928662694853,1.3431559632709702,0.6861490093000345,0.4451685555226213,False,False,False,False,False,False,True,False,False,False,False,False
1,1.6302732910059001,0,-0.48854581201496783,-0.4880925863356551,-0.6493092863322075,-1.1922856638250616,1,-0.39986445486980293,0,1,0.31130091242071134,0,0,0,0,0,0,0,0,0,0.25574971876528996,-0.9095086666138488,-0.24342590820858617,0.30015708900463955,-0.8464712811150233,-0.9641716528154586,False,False,False,False,True,False,True,False,False,False,False,False
0,1.6799156147412306,1,-0.48854581201496783,-0.05628568631549524,-0.1814656037424543,-0.38750095946631774,1,-1.1008565107298083,0,1,0.18405888277207405,0,0,0,0,0,0,0,1,1,0.3352445353253979,-0.2806768736577488,-0.24342590820858617,-0.2718991422820436,-0.7216997510765033,-0.43536102091220114,False,False,False,False,False,False,True,False,False,False,False,False
0,1.2084912851389031,0,-0.48854581201496783,1.358203412992162,-0.6493092863322075,-0.23425197173415024,1,0.9991270927058504,1,1,-0.25534047014493,0,0,0,0,1,1,0,0,1,1.040700434727929,0.12502009993833513,-0.24342590820858617,3.4791271787824476,0.3023689000801353,0.2181574249111338,False,False,True,True,False,False,True,False,False,False,False,False
0,1.5991022538267323,0,-0.48854581201496783,1.0333348194170398,-0.6493092863322075,0.8760503582172052,0,-1.4932376268289957,0,1,0.20039542168208554,0,0,0,0,1,1,0,1,1,-0.31673385786737307,0.2564472071988622,2.194072894625985,-0.2718991422820436,-0.8883669139499103,-0.06629519767884123,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.6303231901562597,1,-0.48854581201496783,1.0396813746562306,-0.3168355501515607,0.06000925263024219,1,-0.6242934198725407,0,1,-0.4185835958561161,0,0,0,0,0,0,0,1,0,0.45656672106524493,0.11135850199029268,-0.24342590820858617,-0.2718991422820436,-0.35215690282098433,-0.016991933221714474,False,False,False,False,False,False,True,False,False,False,False,False
1,0.9624404538484401,1,-0.48854581201496783,-0.3218821114579466,-0.3168355501515607,-0.24676632244822772,1,-0.49432821683038786,0,1,-0.39651534707775293,0,0,0,0,0,1,1,1,1,0.7224172343677506,-0.02168086577768445,-0.24342590820858617,-0.2718991422820436,-0.4055481409355114,-0.13783319824401266,False,False,True,False,False,False,True,False,False,False,False,False
0,1.0477576376360371,0,-0.48854581201496783,-0.6166117611957627,-0.34495131735907836,-1.2771385502490995,1,-0.049793647481962494,0,1,-0.3798904301466573,0,0,0,0,0,0,0,1,1,0.17143385618382073,-0.9765249047624905,-0.24342590820858617,-0.2718991422820436,-0.8620660190815282,-1.0266473189233978,False,False,False,False,True,False,True,False,False,False,False,False
1,0.07801149327910567,0,0.3260125786994006,1.0290442923844558,-0.6493092863322075,-1.1957076343338482,1,0.06075982025733151,0,1,-0.6156656018367608,0,0,0,0,0,0,0,1,1,-0.36720402786682466,-0.9398703672071675,-0.24342590820858617,-0.2718991422820436,-0.803421067627477,-0.9804598335971685,False,False,False,False,True,False,False,False,False,False,False,True
0,-1.4981402426853587,0,-0.48854581201496783,-0.7546274943243745,-0.6493092863322075,-1.2577535959102952,0,-1.1390821041255257,0,1,1.5790486973958289,1,0,0,0,0,0,1,1,0,0.18499279021592363,-0.9667470495685465,-0.24342590820858617,-0.2718991422820436,-0.8819138701858602,-1.0247424115945774,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.08556824573113489,0,-0.3672537096429317,-0.050650154924794744,-0.4935982927185395,-1.2771385502490995,1,1.6937136548999565,0,0,-1.0137074033019942,0,0,0,0,0,0,0,0,0,-1.410513642338419,-0.9981728149881127,-0.24342590820858617,-0.2718991422820436,-0.8302976907512893,-1.0344375710653522,False,False,False,False,True,False,False,True,False,False,False,True
1,-0.267718799099423,0,-0.48854581201496783,-0.7305097470768082,-0.5359508399709307,-0.9939921622457926,1,-1.1605945811526106,1,1,0.329155073595221,0,0,0,0,0,0,0,1,1,0.47288614342385604,-0.7182904261404808,-0.24342590820858617,-0.2718991422820436,-0.8377783677270473,-0.815376053334373,False,False,False,False,False,False,True,False,False,False,False,False
0,1.526622942391789,0,-0.48854581201496783,0.8196823563316147,-0.3870645863616468,-0.6836074823920122,1,0.06921587001955354,0,1,-0.6418444899950422,0,1,0,0,0,0,0,1,1,0.36738311793326667,-0.4964004911810523,-0.24342590820858617,-0.2718991422820436,-0.44103586161454744,-0.5235305419254639,False,False,False,True,False,False,True,False,False,False,True,False
1,-0.016441051440464455,0,-0.48854581201496783,-0.6145908972913253,-0.3623855054982637,-0.9960400606110493,1,0.4906219493516784,0,1,0.19970545660941058,0,0,1,0,0,0,0,1,1,0.4250614031617649,-0.7531114924310249,-0.24342590820858617,-0.2718991422820436,-0.5928285166765439,-0.7710168736479323,False,False,False,False,True,False,True,False,False,False,False,False
0,-1.1612761469500799,0,-0.48854581201496783,-0.827955778488014,-0.6493092863322075,-1.2353987287386758,1,1.4207671114165086,0,1,1.8940955934237977,0,0,0,0,0,0,1,1,1,0.09702781228329604,-0.9596766709845675,-0.24342590820858617,-0.2718991422820436,-0.7934912879734,-0.9932032814306696,False,False,False,True,False,False,True,False,False,False,False,False
0,-0.5578221852210782,1,-0.48854581201496783,-1.0359153798815415,-0.3168355501515607,1.4041185965011704,1,1.111921314454705,0,1,0.09816542659953781,1,1,1,1,1,1,1,1,0,1.4674304720837577,2.1799901332962133,-0.24342590820858617,-0.2718991422820436,2.277707228679062,2.3901316261348198,False,False,False,False,False,False,True,False,True,True,False,False
0,-1.1650769622138872,0,-0.48854581201496783,-0.2719904419278685,-0.6493092863322075,-1.2170892686649946,1,0.9663080972071618,0,1,1.8816811384624366,0,0,0,0,0,0,0,1,1,-0.5973033224959048,-0.955896735859317,-0.24342590820858617,-0.2718991422820436,-0.779884654758995,-0.9862219135727586,False,False,False,False,True,True,False,False,False,False,False,False
0,-1.3560634919442371,0,-0.48854581201496783,1.049530803036752,-0.4120957750721549,0.26433071812818826,1,1.69802077573686,1,1,0.7116179152424942,0,1,1,0,1,0,0,1,1,1.081572350958475,0.6761248817244512,-0.24342590820858617,-0.2718991422820436,1.3698047484764704,0.9348271316815817,False,False,False,False,False,False,True,False,False,False,False,False
1,1.3666222549141491,0,-0.48854581201496783,-0.7381112287500169,-0.6493092863322075,-1.1303478985484459,1,0.41309202008359625,0,1,-0.48357450531573654,0,0,0,0,0,0,0,1,1,0.20564526145378856,-0.8711424442375078,-0.24342590820858617,-0.2718991422820436,-0.7270786028014102,-0.9037234419134563,False,False,False,False,True,False,True,False,False,False,True,False
